# stack: poly active metal1(routing) via1(5.0000e+00) metal2(routing) via2(5.0000e+00) metal3(routing) via3(5.0000e+00) metal4(routing) via4(3.0000e+00) metal5(routing) via5(3.0000e+00) metal6(routing) via6(3.0000e+00) metal7(routing) via7(1.0000e+00) metal8(routing) via8(1.0000e+00) metal9(routing) via9(5.0000e-01) metal10(routing) OVERLAP
_000_,signal,0.000e+00 , 2.006e-16 , 0.000e+00 , 5.114e-16 , 1.536e+01 , 1.381e-16,0,0,0.0,2,6.135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_001_,signal,0.000e+00 , 3.945e-16 , 0.000e+00 , 7.319e-16 , 3.568e+01 , 3.671e-16,0,0,0.0,2,5.225,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_002_,signal,0.000e+00 , 3.292e-16 , 0.000e+00 , 7.461e-16 , 3.079e+01 , 3.018e-16,0,0,0.0,2,5.395,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_003_,signal,0.000e+00 , 5.567e-15 , 0.000e+00 , 6.237e-15 , 3.686e+02 , 5.583e-15,0,0,0.0,11,28.09,13,34.2,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_004_,signal,0.000e+00 , 1.900e-16 , 0.000e+00 , 3.522e-16 , 1.468e+01 , 1.142e-16,0,0,0.0,2,4.225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_005_,signal,0.000e+00 , 6.824e-16 , 0.000e+00 , 8.415e-16 , 4.250e+01 , 7.448e-16,0,0,0.0,2,2.985,2,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_006_,signal,0.000e+00 , 4.225e-16 , 0.000e+00 , 3.680e-16 , 2.500e+01 , 3.591e-16,0,0,0.0,2,4.415,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_007_,signal,0.000e+00 , 3.178e-16 , 0.000e+00 , 3.551e-16 , 1.948e+01 , 2.240e-16,0,0,0.0,2,4.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_008_,signal,0.000e+00 , 3.144e-16 , 0.000e+00 , 4.497e-16 , 3.050e+01 , 4.011e-16,0,0,0.0,2,1.84,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_009_,signal,0.000e+00 , 3.792e-16 , 0.000e+00 , 5.089e-16 , 3.079e+01 , 3.049e-16,0,0,0.0,2,6.105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_010_,signal,0.000e+00 , 1.817e-16 , 0.000e+00 , 4.031e-16 , 1.375e+01 , 1.033e-16,0,0,0.0,2,4.835,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_011_,signal,0.000e+00 , 4.385e-16 , 0.000e+00 , 8.228e-16 , 3.307e+01 , 4.233e-16,0,0,0.0,2,6.315,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_012_,signal,0.000e+00 , 2.988e-16 , 0.000e+00 , 2.918e-16 , 3.086e+01 , 2.639e-16,0,0,0.0,2,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
