edge_id,src_node_id,dst_node_id,edge_type,net_name,net_sig_type,net_fanout,net_routed_length_um,net_cap_max_f,net_cap_min_f,net_wire_res_ohm_rcx,net_wire_cap_f_rcx,cell_arc_master,cell_arc_from_pin,cell_arc_to_pin
27,48,47,net,_020_,SIGNAL,1,3100.0,1.324696849067629e-15,1.2467488538547887e-15,26.29,1.844e-16,,,
28,50,49,net,_021_,SIGNAL,1,2660.0,1.3158678011419237e-15,1.2379198059290835e-15,25.0,1.756e-16,,,
29,52,51,net,_022_,SIGNAL,1,2340.0,1.2654098367157482e-15,1.187461841502908e-15,14.68,1.251e-16,,,
30,54,53,net,_023_,SIGNAL,1,5000.0,1.4481768886018872e-15,1.370228893389047e-15,29.43,3.079e-16,,,
31,56,55,net,_024_,SIGNAL,1,2720.0,1.2580743196342892e-15,1.180126324421449e-15,15.36,1.178e-16,,,
32,58,57,net,_025_,SIGNAL,1,3120.0,1.2635562109898006e-15,1.1856082157769604e-15,26.07,1.233e-16,,,
33,60,59,net,_026_,SIGNAL,1,2660.0,1.3193243308414317e-15,1.2413763356285915e-15,25.0,1.79e-16,,,
34,62,61,net,_027_,SIGNAL,1,1960.0,1.2231068937475003e-15,1.1451588985346602e-15,13.75,8.282e-17,,,
35,64,63,net,_028_,SIGNAL,1,7140.0,1.4545090951573235e-15,1.3765608881862465e-15,33.25,3.142e-16,,,
36,66,65,net,_029_,SIGNAL,1,5380.0,1.465212521116184e-15,1.387264525903344e-15,30.11,3.249e-16,,,
37,68,67,net,_030_,SIGNAL,1,2840.0,1.2481654105799531e-15,1.170217415367113e-15,15.57,1.079e-16,,,
38,70,69,net,_031_,SIGNAL,1,2340.0,1.243385074263005e-15,1.165437079050165e-15,14.68,1.031e-16,,,
39,72,71,net,_032_,SIGNAL,1,2340.0,1.2392382127114849e-15,1.1612902174986447e-15,14.68,9.895e-17,,,
40,74,73,net,_033_,SIGNAL,1,3860.0,1.314915524350973e-15,1.2369675291381329e-15,27.39,1.746e-16,,,
41,76,75,net,_034_,SIGNAL,1,2840.0,1.3118430182139265e-15,1.2338950230010863e-15,25.57,1.716e-16,,,
42,78,77,net,_035_,SIGNAL,1,5380.0,1.4753710931317233e-15,1.3974230979188831e-15,30.11,3.351e-16,,,
43,81,79,net,_036_,SIGNAL,2,4360.0,3.447207466648742e-15,3.3491180867413787e-15,38.79,2.579e-16,,,
44,81,80,net,_036_,SIGNAL,2,4360.0,3.447207466648742e-15,3.3491180867413787e-15,38.79,2.579e-16,,,
45,83,82,net,req_msg[24],SIGNAL,1,5320.0,1.2172567548181701e-15,1.1178476975789845e-15,24.83,2.426e-16,,,
46,85,84,net,req_msg[23],SIGNAL,1,3080.0,1.114842107044771e-15,1.0154330498055855e-15,23.19,1.402e-16,,,
47,87,86,net,req_msg[22],SIGNAL,1,5620.0,1.1956452385645687e-15,1.096236181325383e-15,27.15,2.21e-16,,,
48,89,88,net,_040_,SIGNAL,1,1520.0,1.79906833381498e-15,1.6469260757741755e-15,22.96,1.284e-16,,,
49,92,90,net,_041_,SIGNAL,2,11340.0,7.408077311852647e-15,7.051723774679185e-15,46.25,4.785e-16,,,
50,92,91,net,_041_,SIGNAL,2,11340.0,7.408077311852647e-15,7.051723774679185e-15,46.25,4.785e-16,,,
51,97,93,net,_042_,SIGNAL,4,16760.0,1.3421547063303084e-14,1.2881307755478397e-14,77.43,8.804e-16,,,
52,97,94,net,_042_,SIGNAL,4,16760.0,1.3421547063303084e-14,1.2881307755478397e-14,77.43,8.804e-16,,,
53,97,95,net,_042_,SIGNAL,4,16760.0,1.3421547063303084e-14,1.2881307755478397e-14,77.43,8.804e-16,,,
54,97,96,net,_042_,SIGNAL,4,16760.0,1.3421547063303084e-14,1.2881307755478397e-14,77.43,8.804e-16,,,
55,102,98,net,_043_,SIGNAL,4,27840.0,9.883491289654819e-15,9.25700369900891e-15,107.7,1.56e-15,,,
56,102,99,net,_043_,SIGNAL,4,27840.0,9.883491289654819e-15,9.25700369900891e-15,107.7,1.56e-15,,,
57,102,100,net,_043_,SIGNAL,4,27840.0,9.883491289654819e-15,9.25700369900891e-15,107.7,1.56e-15,,,
58,102,101,net,_043_,SIGNAL,4,27840.0,9.883491289654819e-15,9.25700369900891e-15,107.7,1.56e-15,,,
59,107,103,net,_044_,SIGNAL,4,36500.0,1.1583324631501274e-14,1.1061752235768177e-14,123.9,1.879e-15,,,
60,107,104,net,_044_,SIGNAL,4,36500.0,1.1583324631501274e-14,1.1061752235768177e-14,123.9,1.879e-15,,,
61,107,105,net,_044_,SIGNAL,4,36500.0,1.1583324631501274e-14,1.1061752235768177e-14,123.9,1.879e-15,,,
62,107,106,net,_044_,SIGNAL,4,36500.0,1.1583324631501274e-14,1.1061752235768177e-14,123.9,1.879e-15,,,
63,109,108,net,_045_,SIGNAL,1,10500.0,2.22213757404598e-15,1.8590674891172648e-15,30.25,4.586e-16,,,
64,113,110,net,_046_,SIGNAL,3,20100.0,5.825123081782497e-15,5.524815597146484e-15,73.39,9.738e-16,,,
65,113,111,net,_046_,SIGNAL,3,20100.0,5.825123081782497e-15,5.524815597146484e-15,73.39,9.738e-16,,,
66,113,112,net,_046_,SIGNAL,3,20100.0,5.825123081782497e-15,5.524815597146484e-15,73.39,9.738e-16,,,
67,117,114,net,_047_,SIGNAL,3,12280.0,1.0629006491147744e-14,9.1561288512545e-15,54.68,5.727e-16,,,
68,117,115,net,_047_,SIGNAL,3,12280.0,1.0629006491147744e-14,9.1561288512545e-15,54.68,5.727e-16,,,
69,117,116,net,_047_,SIGNAL,3,12280.0,1.0629006491147744e-14,9.1561288512545e-15,54.68,5.727e-16,,,
70,120,118,net,_048_,SIGNAL,2,12800.0,8.418591006058816e-15,7.140770654358135e-15,74.61,6.709e-16,,,
71,120,119,net,_048_,SIGNAL,2,12800.0,8.418591006058816e-15,7.140770654358135e-15,74.61,6.709e-16,,,
72,122,121,net,_049_,SIGNAL,1,31020.0,2.8640216825741305e-15,2.800441695487328e-15,62.07,1.248e-15,,,
73,124,123,net,_050_,SIGNAL,1,9980.0,2.034854354243318e-15,1.9650181818080953e-15,38.57,4.358e-16,,,
74,130,125,net,_051_,SIGNAL,5,27760.0,1.0941456616599121e-14,1.0579132344180463e-14,112.6,1.231e-15,,,
75,130,126,net,_051_,SIGNAL,5,27760.0,1.0941456616599121e-14,1.0579132344180463e-14,112.6,1.231e-15,,,
76,130,127,net,_051_,SIGNAL,5,27760.0,1.0941456616599121e-14,1.0579132344180463e-14,112.6,1.231e-15,,,
77,130,128,net,_051_,SIGNAL,5,27760.0,1.0941456616599121e-14,1.0579132344180463e-14,112.6,1.231e-15,,,
78,130,129,net,_051_,SIGNAL,5,27760.0,1.0941456616599121e-14,1.0579132344180463e-14,112.6,1.231e-15,,,
79,135,131,net,_052_,SIGNAL,4,18760.0,9.228107170013329e-15,8.874977440237117e-15,86.25,1.043e-15,,,
80,135,132,net,_052_,SIGNAL,4,18760.0,9.228107170013329e-15,8.874977440237117e-15,86.25,1.043e-15,,,
81,135,133,net,_052_,SIGNAL,4,18760.0,9.228107170013329e-15,8.874977440237117e-15,86.25,1.043e-15,,,
82,135,134,net,_052_,SIGNAL,4,18760.0,9.228107170013329e-15,8.874977440237117e-15,86.25,1.043e-15,,,
83,140,136,net,_053_,SIGNAL,4,16160.0,6.16911036144252e-15,5.569664721154178e-15,75.36,8.748e-16,,,
84,140,137,net,_053_,SIGNAL,4,16160.0,6.16911036144252e-15,5.569664721154178e-15,75.36,8.748e-16,,,
85,140,138,net,_053_,SIGNAL,4,16160.0,6.16911036144252e-15,5.569664721154178e-15,75.36,8.748e-16,,,
86,140,139,net,_053_,SIGNAL,4,16160.0,6.16911036144252e-15,5.569664721154178e-15,75.36,8.748e-16,,,
87,145,141,net,_054_,SIGNAL,4,23480.0,1.3849027651123384e-14,1.3196429422845414e-14,104.9,1.243e-15,,,
88,145,142,net,_054_,SIGNAL,4,23480.0,1.3849027651123384e-14,1.3196429422845414e-14,104.9,1.243e-15,,,
89,145,143,net,_054_,SIGNAL,4,23480.0,1.3849027651123384e-14,1.3196429422845414e-14,104.9,1.243e-15,,,
90,145,144,net,_054_,SIGNAL,4,23480.0,1.3849027651123384e-14,1.3196429422845414e-14,104.9,1.243e-15,,,
91,147,146,net,_055_,SIGNAL,1,1320.0,1.7752353677780858e-15,1.4738573393758615e-15,12.86,6.076e-17,,,
92,152,148,net,_056_,SIGNAL,4,15120.0,1.036564616015449e-14,1.00170751617004e-14,73.75,8.002e-16,,,
93,152,149,net,_056_,SIGNAL,4,15120.0,1.036564616015449e-14,1.00170751617004e-14,73.75,8.002e-16,,,
94,152,150,net,_056_,SIGNAL,4,15120.0,1.036564616015449e-14,1.00170751617004e-14,73.75,8.002e-16,,,
95,152,151,net,_056_,SIGNAL,4,15120.0,1.036564616015449e-14,1.00170751617004e-14,73.75,8.002e-16,,,
96,158,153,net,_057_,SIGNAL,5,27000.0,1.5726413498274444e-14,1.4884794785618993e-14,116.7,1.471e-15,,,
97,158,154,net,_057_,SIGNAL,5,27000.0,1.5726413498274444e-14,1.4884794785618993e-14,116.7,1.471e-15,,,
98,158,155,net,_057_,SIGNAL,5,27000.0,1.5726413498274444e-14,1.4884794785618993e-14,116.7,1.471e-15,,,
99,158,156,net,_057_,SIGNAL,5,27000.0,1.5726413498274444e-14,1.4884794785618993e-14,116.7,1.471e-15,,,
100,158,157,net,_057_,SIGNAL,5,27000.0,1.5726413498274444e-14,1.4884794785618993e-14,116.7,1.471e-15,,,
101,164,159,net,_058_,SIGNAL,5,16140.0,1.237939245335223e-14,1.1626198051159498e-14,91.82,9.827e-16,,,
102,164,160,net,_058_,SIGNAL,5,16140.0,1.237939245335223e-14,1.1626198051159498e-14,91.82,9.827e-16,,,
103,164,161,net,_058_,SIGNAL,5,16140.0,1.237939245335223e-14,1.1626198051159498e-14,91.82,9.827e-16,,,
104,164,162,net,_058_,SIGNAL,5,16140.0,1.237939245335223e-14,1.1626198051159498e-14,91.82,9.827e-16,,,
105,164,163,net,_058_,SIGNAL,5,16140.0,1.237939245335223e-14,1.1626198051159498e-14,91.82,9.827e-16,,,
106,169,165,net,_059_,SIGNAL,4,28140.0,1.503142296505229e-14,1.3457357922247101e-14,113.8,1.607e-15,,,
107,169,166,net,_059_,SIGNAL,4,28140.0,1.503142296505229e-14,1.3457357922247101e-14,113.8,1.607e-15,,,
108,169,167,net,_059_,SIGNAL,4,28140.0,1.503142296505229e-14,1.3457357922247101e-14,113.8,1.607e-15,,,
109,169,168,net,_059_,SIGNAL,4,28140.0,1.503142296505229e-14,1.3457357922247101e-14,113.8,1.607e-15,,,
110,171,170,net,_060_,SIGNAL,1,34920.0,3.653910399074867e-15,3.5664106250740766e-15,83.36,2.003e-15,,,
111,173,172,net,_061_,SIGNAL,1,36560.0,3.2945717060370435e-15,3.1326505584993065e-15,80.29,1.63e-15,,,
112,176,174,net,_062_,SIGNAL,2,19320.0,4.296188801439964e-15,3.943100999794641e-15,60.75,9.339e-16,,,
113,176,175,net,_062_,SIGNAL,2,19320.0,4.296188801439964e-15,3.943100999794641e-15,60.75,9.339e-16,,,
114,178,177,net,_063_,SIGNAL,1,1680.0,1.7525390140772884e-15,1.5503209093486385e-15,13.25,9.049e-17,,,
115,180,179,net,req_msg[21],SIGNAL,1,7540.0,1.2670861149183645e-15,1.167677057679179e-15,28.84,2.924e-16,,,
116,183,181,net,_065_,SIGNAL,2,9680.0,3.62508671491275e-15,3.597950743898038e-15,44.29,4.813e-16,,,
117,183,182,net,_065_,SIGNAL,2,9680.0,3.62508671491275e-15,3.597950743898038e-15,44.29,4.813e-16,,,
118,186,184,net,_066_,SIGNAL,2,4140.0,4.379425882133697e-15,3.771379045782461e-15,33.39,2.064e-16,,,
119,186,185,net,_066_,SIGNAL,2,4140.0,4.379425882133697e-15,3.771379045782461e-15,33.39,2.064e-16,,,
120,188,187,net,req_msg[20],SIGNAL,1,4320.0,1.118642955637338e-15,1.0192338983981523e-15,25.26,1.44e-16,,,
121,191,189,net,_068_,SIGNAL,2,9780.0,3.7889837785581946e-15,3.567005665719523e-15,54.71,5.192e-16,,,
122,191,190,net,_068_,SIGNAL,2,9780.0,3.7889837785581946e-15,3.567005665719523e-15,54.71,5.192e-16,,,
123,193,192,net,_069_,SIGNAL,1,2720.0,1.805152359716871e-15,1.6530103134343031e-15,15.36,1.344e-16,,,
124,195,194,net,_070_,SIGNAL,1,380.0,1.5923214615547166e-15,1.5787535819264788e-15,10.93,2.043e-17,,,
125,198,196,net,_071_,SIGNAL,2,8520.0,4.325047213952918e-15,4.015928892599566e-15,46.46,4.302e-16,,,
126,198,197,net,_071_,SIGNAL,2,8520.0,4.325047213952918e-15,4.015928892599566e-15,46.46,4.302e-16,,,
127,200,199,net,req_msg[1],SIGNAL,1,4080.0,1.111163019438372e-15,1.0117539621991864e-15,24.83,1.365e-16,,,
128,203,201,net,_073_,SIGNAL,2,25640.0,5.798638479104223e-15,5.3910424132371914e-15,82.64,1.373e-15,,,
129,203,202,net,_073_,SIGNAL,2,25640.0,5.798638479104223e-15,5.3910424132371914e-15,82.64,1.373e-15,,,
130,207,204,net,_074_,SIGNAL,3,27820.0,8.892077341376287e-15,8.134609657964656e-15,107.2,1.517e-15,,,
131,207,205,net,_074_,SIGNAL,3,27820.0,8.892077341376287e-15,8.134609657964656e-15,107.2,1.517e-15,,,
132,207,206,net,_074_,SIGNAL,3,27820.0,8.892077341376287e-15,8.134609657964656e-15,107.2,1.517e-15,,,
133,211,208,net,_075_,SIGNAL,3,20040.0,7.293210326842544e-15,6.9099262241440786e-15,68.04,9.416e-16,,,
134,211,209,net,_075_,SIGNAL,3,20040.0,7.293210326842544e-15,6.9099262241440786e-15,68.04,9.416e-16,,,
135,211,210,net,_075_,SIGNAL,3,20040.0,7.293210326842544e-15,6.9099262241440786e-15,68.04,9.416e-16,,,
136,213,212,net,_076_,SIGNAL,1,11140.0,3.889790016643876e-15,3.868624780874359e-15,31.14,5.608e-16,,,
137,216,214,net,_077_,SIGNAL,2,6040.0,8.585550517325059e-15,8.22170582076608e-15,46.79,3.978e-16,,,
138,216,215,net,_077_,SIGNAL,2,6040.0,8.585550517325059e-15,8.22170582076608e-15,46.79,3.978e-16,,,
139,221,217,net,_078_,SIGNAL,4,11500.0,1.173557710970434e-14,1.0765190754341396e-14,67.54,5.998e-16,,,
140,221,218,net,_078_,SIGNAL,4,11500.0,1.173557710970434e-14,1.0765190754341396e-14,67.54,5.998e-16,,,
141,221,219,net,_078_,SIGNAL,4,11500.0,1.173557710970434e-14,1.0765190754341396e-14,67.54,5.998e-16,,,
142,221,220,net,_078_,SIGNAL,4,11500.0,1.173557710970434e-14,1.0765190754341396e-14,67.54,5.998e-16,,,
143,224,222,net,_079_,SIGNAL,2,14420.0,7.561571540356388e-15,7.205218850215873e-15,42.5,6.319e-16,,,
144,224,223,net,_079_,SIGNAL,2,14420.0,7.561571540356388e-15,7.205218850215873e-15,42.5,6.319e-16,,,
145,226,225,net,_080_,SIGNAL,1,2460.0,6.104929404479641e-15,5.847985348061838e-15,24.89,1.5e-16,,,
146,230,227,net,_081_,SIGNAL,3,12000.0,9.871656545315782e-15,9.276576089321115e-15,42.93,5.134e-16,,,
147,230,228,net,_081_,SIGNAL,3,12000.0,9.871656545315782e-15,9.276576089321115e-15,42.93,5.134e-16,,,
148,230,229,net,_081_,SIGNAL,3,12000.0,9.871656545315782e-15,9.276576089321115e-15,42.93,5.134e-16,,,
149,233,231,net,_082_,SIGNAL,2,21400.0,8.885322253621934e-15,8.309955642441663e-15,70.71,1.084e-15,,,
150,233,232,net,_082_,SIGNAL,2,21400.0,8.885322253621934e-15,8.309955642441663e-15,70.71,1.084e-15,,,
151,236,234,net,_083_,SIGNAL,2,22780.0,7.659432644884466e-15,7.212690527843603e-15,71.68,1.047e-15,,,
152,236,235,net,_083_,SIGNAL,2,22780.0,7.659432644884466e-15,7.212690527843603e-15,71.68,1.047e-15,,,
153,238,237,net,_084_,SIGNAL,1,11640.0,7.290864892611597e-15,6.2172421616372986e-15,41.54,5.777e-16,,,
154,240,239,net,_085_,SIGNAL,1,25840.0,4.7883458604972874e-15,4.480769562624411e-15,60.86,1.537e-15,,,
155,242,241,net,_086_,SIGNAL,1,19200.0,7.299482605816962e-15,6.510692491048815e-15,66.29,8.976e-16,,,
156,246,243,net,_087_,SIGNAL,3,21340.0,1.3965387955219496e-14,1.3352090361628231e-14,85.86,1.081e-15,,,
157,246,244,net,_087_,SIGNAL,3,21340.0,1.3965387955219496e-14,1.3352090361628231e-14,85.86,1.081e-15,,,
158,246,245,net,_087_,SIGNAL,3,21340.0,1.3965387955219496e-14,1.3352090361628231e-14,85.86,1.081e-15,,,
159,250,247,net,_088_,SIGNAL,3,30740.0,1.0936052546395639e-14,1.0366317857281662e-14,117.9,1.617e-15,,,
160,250,248,net,_088_,SIGNAL,3,30740.0,1.0936052546395639e-14,1.0366317857281662e-14,117.9,1.617e-15,,,
161,250,249,net,_088_,SIGNAL,3,30740.0,1.0936052546395639e-14,1.0366317857281662e-14,117.9,1.617e-15,,,
162,253,251,net,_089_,SIGNAL,2,13900.0,8.581025667320826e-15,7.792321102880351e-15,61.57,7.171e-16,,,
163,253,252,net,_089_,SIGNAL,2,13900.0,8.581025667320826e-15,7.792321102880351e-15,61.57,7.171e-16,,,
164,256,254,net,_090_,SIGNAL,2,5660.0,9.970554418171299e-15,9.075879255765733e-15,36.36,3.177e-16,,,
165,256,255,net,_090_,SIGNAL,2,5660.0,9.970554418171299e-15,9.075879255765733e-15,36.36,3.177e-16,,,
166,260,257,net,_091_,SIGNAL,3,14660.0,1.338982567942841e-14,1.1411531950237998e-14,57.93,7.499e-16,,,
167,260,258,net,_091_,SIGNAL,3,14660.0,1.338982567942841e-14,1.1411531950237998e-14,57.93,7.499e-16,,,
168,260,259,net,_091_,SIGNAL,3,14660.0,1.338982567942841e-14,1.1411531950237998e-14,57.93,7.499e-16,,,
169,262,261,net,_092_,SIGNAL,1,4320.0,6.44266473395598e-15,5.856177850727682e-15,28.21,2.408e-16,,,
170,265,263,net,_093_,SIGNAL,2,19320.0,1.3335815470579687e-14,1.2492383260384165e-14,65.75,1.179e-15,,,
171,265,264,net,_093_,SIGNAL,2,19320.0,1.3335815470579687e-14,1.2492383260384165e-14,65.75,1.179e-15,,,
172,267,266,net,_094_,SIGNAL,1,10860.0,3.777676312228823e-15,3.651757241322946e-15,39.37,7.246e-16,,,
173,270,268,net,_095_,SIGNAL,2,12300.0,9.774556923407285e-15,9.391693796083605e-15,47.96,7.665e-16,,,
174,270,269,net,_095_,SIGNAL,2,12300.0,9.774556923407285e-15,9.391693796083605e-15,47.96,7.665e-16,,,
175,273,271,net,_096_,SIGNAL,2,12580.0,7.569487910281426e-15,7.213134373107964e-15,53.71,6.399e-16,,,
176,273,272,net,_096_,SIGNAL,2,12580.0,7.569487910281426e-15,7.213134373107964e-15,53.71,6.399e-16,,,
177,277,274,net,_097_,SIGNAL,3,24600.0,1.2300057653446498e-14,1.1436782849428596e-14,96.68,1.345e-15,,,
178,277,275,net,_097_,SIGNAL,3,24600.0,1.2300057653446498e-14,1.1436782849428596e-14,96.68,1.345e-15,,,
179,277,276,net,_097_,SIGNAL,3,24600.0,1.2300057653446498e-14,1.1436782849428596e-14,96.68,1.345e-15,,,
180,280,278,net,_098_,SIGNAL,2,5880.0,7.502210624379859e-15,6.8163142603959014e-15,41.5,3.257e-16,,,
181,280,279,net,_098_,SIGNAL,2,5880.0,7.502210624379859e-15,6.8163142603959014e-15,41.5,3.257e-16,,,
182,283,281,net,_099_,SIGNAL,2,16440.0,8.587278464537457e-15,8.140523642002385e-15,66.61,8.531e-16,,,
183,283,282,net,_099_,SIGNAL,2,16440.0,8.587278464537457e-15,8.140523642002385e-15,66.61,8.531e-16,,,
184,287,284,net,_100_,SIGNAL,3,19560.0,1.160933193111377e-14,1.0782953882278266e-14,86.43,1.029e-15,,,
185,287,285,net,_100_,SIGNAL,3,19560.0,1.160933193111377e-14,1.0782953882278266e-14,86.43,1.029e-15,,,
186,287,286,net,_100_,SIGNAL,3,19560.0,1.160933193111377e-14,1.0782953882278266e-14,86.43,1.029e-15,,,
187,290,288,net,_101_,SIGNAL,2,18440.0,8.917272336392366e-15,8.260948010179424e-15,69.68,1.116e-15,,,
188,290,289,net,_101_,SIGNAL,2,18440.0,8.917272336392366e-15,8.260948010179424e-15,69.68,1.116e-15,,,
189,292,291,net,_102_,SIGNAL,1,7780.0,6.553557016861092e-15,6.296612960443289e-15,34.39,5.986e-16,,,
190,294,293,net,_103_,SIGNAL,1,4480.0,6.571372660840692e-15,5.775870233482028e-15,18.25,2.198e-16,,,
191,296,295,net,_104_,SIGNAL,1,5720.0,6.783441335229436e-15,6.746064312365945e-15,30.71,2.83e-16,,,
192,300,297,net,_105_,SIGNAL,3,18180.0,1.5550555905897295e-14,1.362373552187858e-14,63.71,9.114e-16,,,
193,300,298,net,_105_,SIGNAL,3,18180.0,1.5550555905897295e-14,1.362373552187858e-14,63.71,9.114e-16,,,
194,300,299,net,_105_,SIGNAL,3,18180.0,1.5550555905897295e-14,1.362373552187858e-14,63.71,9.114e-16,,,
195,303,301,net,_106_,SIGNAL,2,28980.0,5.604597206931893e-15,5.3357756310112164e-15,92.98,1.708e-15,,,
196,303,302,net,_106_,SIGNAL,2,28980.0,5.604597206931893e-15,5.3357756310112164e-15,92.98,1.708e-15,,,
197,305,304,net,req_msg[19],SIGNAL,1,7730.0,1.3878919655590225e-15,1.288482908319837e-15,28.67,4.132e-16,,,
198,309,306,net,_108_,SIGNAL,3,20180.0,1.4475557593416656e-14,1.3810799360147903e-14,68.54,8.654e-16,,,
199,309,307,net,_108_,SIGNAL,3,20180.0,1.4475557593416656e-14,1.3810799360147903e-14,68.54,8.654e-16,,,
200,309,308,net,_108_,SIGNAL,3,20180.0,1.4475557593416656e-14,1.3810799360147903e-14,68.54,8.654e-16,,,
201,311,310,net,_109_,SIGNAL,1,2620.0,2.7136534291622317e-15,2.508210458245148e-15,15.18,1.4e-16,,,
202,314,312,net,_110_,SIGNAL,2,4500.0,5.266096159671236e-15,4.888072978608167e-15,24.04,2.161e-16,,,
203,314,313,net,_110_,SIGNAL,2,4500.0,5.266096159671236e-15,4.888072978608167e-15,24.04,2.161e-16,,,
204,316,315,net,_111_,SIGNAL,1,4260.0,6.420893446112703e-15,5.834406562884404e-15,28.11,2.19e-16,,,
205,318,317,net,_112_,SIGNAL,1,2660.0,6.1669860028108064e-15,5.9100419463930035e-15,25.0,2.12e-16,,,
206,322,319,net,_113_,SIGNAL,3,13380.0,1.2540315160803391e-14,1.169751483718652e-14,55.14,6.267e-16,,,
207,322,320,net,_113_,SIGNAL,3,13380.0,1.2540315160803391e-14,1.169751483718652e-14,55.14,6.267e-16,,,
208,322,321,net,_113_,SIGNAL,3,13380.0,1.2540315160803391e-14,1.169751483718652e-14,55.14,6.267e-16,,,
209,324,323,net,_114_,SIGNAL,1,7080.0,3.704550263826465e-15,3.396974177711826e-15,33.39,4.537e-16,,,
210,326,325,net,_115_,SIGNAL,1,12500.0,6.782452000747043e-15,6.195965117518744e-15,43.82,5.806e-16,,,
211,329,327,net,_116_,SIGNAL,2,13660.0,5.3896723374450076e-15,5.200768320097774e-15,50.89,6.04e-16,,,
212,329,328,net,_116_,SIGNAL,2,13660.0,5.3896723374450076e-15,5.200768320097774e-15,50.89,6.04e-16,,,
213,332,330,net,_117_,SIGNAL,2,26780.0,1.0440840663014043e-14,9.728435132396341e-15,79.32,1.186e-15,,,
214,332,331,net,_117_,SIGNAL,2,26780.0,1.0440840663014043e-14,9.728435132396341e-15,79.32,1.186e-15,,,
215,335,333,net,_118_,SIGNAL,2,4020.0,9.94334517880665e-15,9.472624406061964e-15,27.93,2.069e-16,,,
216,335,334,net,_118_,SIGNAL,2,4020.0,9.94334517880665e-15,9.472624406061964e-15,27.93,2.069e-16,,,
