path_id,startpoint,endpoint,path_group,data_arrival_time_s,required_time_s,slack_s,rank
gcd__clk506ps__abc1__pd500__rlabase__path0013,dpath.a_reg.out[3]$_DFFE_PP_/Q,resp_msg[6],core_clock,3.86e-10,4.048e-10,1.884e-11,13
gcd__clk506ps__abc1__pd500__rlabase__path0014,dpath.a_reg.out[2]$_DFFE_PP_/Q,dpath.a_reg.out[13]$_DFFE_PP_/D,core_clock,5.011e-10,5.459e-10,4.48e-11,14
gcd__clk506ps__abc1__pd500__rlabase__path0015,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[9]$_DFFE_PP_/D,core_clock,4.98e-10,5.454e-10,4.742e-11,15
gcd__clk506ps__abc1__pd500__rlabase__path0016,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[2]$_DFFE_PP_/D,core_clock,4.98e-10,5.456e-10,4.757e-11,16
gcd__clk506ps__abc1__pd500__rlabase__path0017,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[3]$_DFFE_PP_/D,core_clock,4.979e-10,5.458e-10,4.792e-11,17
gcd__clk506ps__abc1__pd500__rlabase__path0018,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[5]$_DFFE_PP_/D,core_clock,4.975e-10,5.464e-10,4.898e-11,18
gcd__clk506ps__abc1__pd500__rlabase__path0019,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[4]$_DFFE_PP_/D,core_clock,4.975e-10,5.465e-10,4.906e-11,19
gcd__clk506ps__abc1__pd500__rlabase__path0020,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[1]$_DFFE_PP_/D,core_clock,4.966e-10,5.46e-10,4.942e-11,20
gcd__clk506ps__abc1__pd500__rlabase__path0021,dpath.a_reg.out[2]$_DFFE_PP_/Q,dpath.a_reg.out[14]$_DFFE_PP_/D,core_clock,4.96e-10,5.459e-10,4.993e-11,21
gcd__clk506ps__abc1__pd500__rlabase__path0022,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[0]$_DFFE_PP_/D,core_clock,4.958e-10,5.461e-10,5.029e-11,22
gcd__clk506ps__abc1__pd500__rlabase__path0023,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[6]$_DFFE_PP_/D,core_clock,4.951e-10,5.464e-10,5.13e-11,23
gcd__clk506ps__abc1__pd500__rlabase__path0024,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[7]$_DFFE_PP_/D,core_clock,4.948e-10,5.464e-10,5.158e-11,24
gcd__clk506ps__abc1__pd500__rlabase__path0025,dpath.a_reg.out[2]$_DFFE_PP_/Q,dpath.a_reg.out[15]$_DFFE_PP_/D,core_clock,4.943e-10,5.46e-10,5.168e-11,25
gcd__clk506ps__abc1__pd500__rlabase__path0026,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[8]$_DFFE_PP_/D,core_clock,4.942e-10,5.462e-10,5.203e-11,26
gcd__clk506ps__abc1__pd500__rlabase__path0027,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[3]$_DFFE_PP_/D,core_clock,4.912e-10,5.437e-10,5.253e-11,27
gcd__clk506ps__abc1__pd500__rlabase__path0028,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.a_reg.out[10]$_DFFE_PP_/D,core_clock,4.924e-10,5.454e-10,5.302e-11,28
gcd__clk506ps__abc1__pd500__rlabase__path0029,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[0]$_DFFE_PP_/D,core_clock,4.9e-10,5.439e-10,5.386e-11,29
gcd__clk506ps__abc1__pd500__rlabase__path0030,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[1]$_DFFE_PP_/D,core_clock,4.898e-10,5.438e-10,5.404e-11,30
gcd__clk506ps__abc1__pd500__rlabase__path0031,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[2]$_DFFE_PP_/D,core_clock,4.889e-10,5.433e-10,5.437e-11,31
gcd__clk506ps__abc1__pd500__rlabase__path0032,dpath.a_reg.out[2]$_DFFE_PP_/Q,dpath.a_reg.out[11]$_DFFE_PP_/D,core_clock,4.912e-10,5.459e-10,5.473e-11,32
gcd__clk506ps__abc1__pd500__rlabase__path0033,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[5]$_DFFE_PP_/D,core_clock,4.893e-10,5.443e-10,5.499e-11,33
gcd__clk506ps__abc1__pd500__rlabase__path0034,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[4]$_DFFE_PP_/D,core_clock,4.893e-10,5.444e-10,5.502e-11,34
gcd__clk506ps__abc1__pd500__rlabase__path0035,dpath.a_reg.out[2]$_DFFE_PP_/Q,dpath.a_reg.out[12]$_DFFE_PP_/D,core_clock,4.904e-10,5.456e-10,5.516e-11,35
gcd__clk506ps__abc1__pd500__rlabase__path0036,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[7]$_DFFE_PP_/D,core_clock,4.883e-10,5.44e-10,5.57e-11,36
gcd__clk506ps__abc1__pd500__rlabase__path0037,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[9]$_DFFE_PP_/D,core_clock,4.873e-10,5.43e-10,5.573e-11,37
gcd__clk506ps__abc1__pd500__rlabase__path0038,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[6]$_DFFE_PP_/D,core_clock,4.884e-10,5.442e-10,5.574e-11,38
gcd__clk506ps__abc1__pd500__rlabase__path0039,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[10]$_DFFE_PP_/D,core_clock,4.874e-10,5.431e-10,5.574e-11,39
gcd__clk506ps__abc1__pd500__rlabase__path0040,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[8]$_DFFE_PP_/D,core_clock,4.877e-10,5.44e-10,5.624e-11,40
gcd__clk506ps__abc1__pd500__rlabase__path0041,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[11]$_DFFE_PP_/D,core_clock,4.875e-10,5.438e-10,5.628e-11,41
gcd__clk506ps__abc1__pd500__rlabase__path0042,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[15]$_DFFE_PP_/D,core_clock,4.875e-10,5.437e-10,5.629e-11,42
gcd__clk506ps__abc1__pd500__rlabase__path0043,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[13]$_DFFE_PP_/D,core_clock,4.87e-10,5.437e-10,5.669e-11,43
gcd__clk506ps__abc1__pd500__rlabase__path0044,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[14]$_DFFE_PP_/D,core_clock,4.867e-10,5.437e-10,5.701e-11,44
gcd__clk506ps__abc1__pd500__rlabase__path0045,dpath.b_reg.out[1]$_DFFE_PP_/Q,dpath.b_reg.out[12]$_DFFE_PP_/D,core_clock,4.853e-10,5.432e-10,5.79e-11,45
gcd__clk506ps__abc1__pd500__rlabase__path0046,dpath.b_reg.out[2]$_DFFE_PP_/Q,resp_msg[2],core_clock,3.391e-10,4.048e-10,6.574e-11,46
gcd__clk506ps__abc1__pd500__rlabase__path0047,dpath.a_reg.out[1]$_DFFE_PP_/Q,resp_msg[1],core_clock,3.349e-10,4.048e-10,6.987e-11,47
gcd__clk506ps__abc1__pd500__rlabase__path0048,ctrl.state.out[0]$_DFF_P_/Q,req_rdy,core_clock,2.925e-10,4.048e-10,1.123e-10,48
gcd__clk506ps__abc1__pd500__rlabase__path0049,ctrl.state.out[2]$_DFF_P_/Q,resp_val,core_clock,2.722e-10,4.048e-10,1.326e-10,49
gcd__clk506ps__abc1__pd500__rlabase__path0050,dpath.a_reg.out[0]$_DFFE_PP_/Q,resp_msg[0],core_clock,2.648e-10,4.048e-10,1.4e-10,50
gcd__clk506ps__abc1__pd500__rlabase__path0051,dpath.b_reg.out[13]$_DFFE_PP_/Q,ctrl.state.out[2]$_DFF_P_/D,core_clock,3.472e-10,5.398e-10,1.926e-10,51
gcd__clk506ps__abc1__pd500__rlabase__path0052,dpath.b_reg.out[13]$_DFFE_PP_/Q,ctrl.state.out[1]$_DFF_P_/D,core_clock,3.469e-10,5.437e-10,1.967e-10,52
gcd__clk506ps__abc1__pd500__rlabase__path0053,ctrl.state.out[2]$_DFF_P_/Q,ctrl.state.out[0]$_DFF_P_/D,core_clock,3.081e-10,5.374e-10,2.292e-10,53
