edge_id,src_node_id,dst_node_id,edge_type,net_name,net_sig_type,net_fanout,net_routed_length_um,net_cap_max_f,net_cap_min_f,net_wire_res_ohm_rcx,net_wire_cap_f_rcx,cell_arc_master,cell_arc_from_pin,cell_arc_to_pin
77,133,130,net,_053_,SIGNAL,3,21140.0,5.687934237513402e-15,5.187898077980719e-15,84.75,1.368e-15,,,
78,133,131,net,_053_,SIGNAL,3,21140.0,5.687934237513402e-15,5.187898077980719e-15,84.75,1.368e-15,,,
79,133,132,net,_053_,SIGNAL,3,21140.0,5.687934237513402e-15,5.187898077980719e-15,84.75,1.368e-15,,,
80,136,134,net,_054_,SIGNAL,2,28480.0,8.558549648065433e-15,8.202196957924918e-15,79.72,1.629e-15,,,
81,136,135,net,_054_,SIGNAL,2,28480.0,8.558549648065433e-15,8.202196957924918e-15,79.72,1.629e-15,,,
82,138,137,net,_055_,SIGNAL,1,13880.0,2.4664229348253042e-15,2.1650448005439615e-15,45.29,7.52e-16,,,
83,141,139,net,_056_,SIGNAL,2,25740.0,8.639380308156017e-15,7.953483520655585e-15,93.21,1.463e-15,,,
84,141,140,net,_056_,SIGNAL,2,25740.0,8.639380308156017e-15,7.953483520655585e-15,93.21,1.463e-15,,,
85,144,142,net,_057_,SIGNAL,2,7660.0,4.583247843747973e-15,4.35791971560291e-15,44.93,5.555e-16,,,
86,144,143,net,_057_,SIGNAL,2,7660.0,4.583247843747973e-15,4.35791971560291e-15,44.93,5.555e-16,,,
87,149,145,net,_058_,SIGNAL,4,31500.0,9.277273197436705e-15,8.648053078502953e-15,120.0,1.897e-15,,,
88,149,146,net,_058_,SIGNAL,4,31500.0,9.277273197436705e-15,8.648053078502953e-15,120.0,1.897e-15,,,
89,149,147,net,_058_,SIGNAL,4,31500.0,9.277273197436705e-15,8.648053078502953e-15,120.0,1.897e-15,,,
90,149,148,net,_058_,SIGNAL,4,31500.0,9.277273197436705e-15,8.648053078502953e-15,120.0,1.897e-15,,,
91,152,150,net,_059_,SIGNAL,2,8640.0,8.170808457998516e-15,6.892988529814308e-15,46.68,4.231e-16,,,
92,152,151,net,_059_,SIGNAL,2,8640.0,8.170808457998516e-15,6.892988529814308e-15,46.68,4.231e-16,,,
93,154,153,net,_060_,SIGNAL,1,41660.0,3.427650958204298e-15,3.340150972445271e-15,68.68,1.776e-15,,,
94,156,155,net,_061_,SIGNAL,1,60100.0,3.914282397830208e-15,3.752361038534234e-15,87.93,2.25e-15,,,
95,159,157,net,_062_,SIGNAL,2,26220.0,4.7403953253532215e-15,4.387307100191425e-15,89.07,1.378e-15,,,
96,159,158,net,_062_,SIGNAL,2,26220.0,4.7403953253532215e-15,4.387307100191425e-15,89.07,1.378e-15,,,
97,161,160,net,_063_,SIGNAL,1,1700.0,1.7337708815485012e-15,1.5315527768198513e-15,13.54,7.172e-17,,,
98,163,162,net,req_msg[21],SIGNAL,1,3740.0,1.124894694062785e-15,1.0254856368235995e-15,23.79,1.502e-16,,,
99,166,164,net,_065_,SIGNAL,2,5680.0,3.4389698594784572e-15,3.4118341002219816e-15,41.14,2.952e-16,,,
100,166,165,net,_065_,SIGNAL,2,5680.0,3.4389698594784572e-15,3.4118341002219816e-15,41.14,2.952e-16,,,
101,169,167,net,_066_,SIGNAL,2,10660.0,4.77909033148264e-15,4.17104307161493e-15,50.79,6.06e-16,,,
102,169,168,net,_066_,SIGNAL,2,10660.0,4.77909033148264e-15,4.17104307161493e-15,50.79,6.06e-16,,,
103,171,170,net,req_msg[20],SIGNAL,1,13060.0,1.6088401922129516e-15,1.509431134973766e-15,40.87,6.342e-16,,,
104,174,172,net,_068_,SIGNAL,2,13000.0,3.96959322576944e-15,3.747615112930768e-15,59.71,6.998e-16,,,
105,174,173,net,_068_,SIGNAL,2,13000.0,3.96959322576944e-15,3.747615112930768e-15,59.71,6.998e-16,,,
106,176,175,net,_069_,SIGNAL,1,1680.0,1.7525415551761301e-15,1.6003995088935625e-15,13.25,8.183e-17,,,
107,178,177,net,_070_,SIGNAL,1,2160.0,1.6826752071921617e-15,1.6691073275639239e-15,14.61,1.108e-16,,,
108,181,179,net,_071_,SIGNAL,2,8100.0,4.269744432826685e-15,3.960626111473332e-15,41.46,3.749e-16,,,
109,181,180,net,_071_,SIGNAL,2,8100.0,4.269744432826685e-15,3.960626111473332e-15,41.46,3.749e-16,,,
110,183,182,net,req_msg[1],SIGNAL,1,6740.0,1.2391054402970027e-15,1.1396963830578172e-15,29.58,2.644e-16,,,
111,186,184,net,_073_,SIGNAL,2,10260.0,5.429473145087066e-15,5.11374330806392e-15,49.82,5.972e-16,,,
112,186,185,net,_073_,SIGNAL,2,10260.0,5.429473145087066e-15,5.11374330806392e-15,49.82,5.972e-16,,,
113,190,187,net,_074_,SIGNAL,3,18920.0,1.0009981260767145e-14,9.636223737626449e-15,75.54,9.77e-16,,,
114,190,188,net,_074_,SIGNAL,3,18920.0,1.0009981260767145e-14,9.636223737626449e-15,75.54,9.77e-16,,,
115,190,189,net,_074_,SIGNAL,3,18920.0,1.0009981260767145e-14,9.636223737626449e-15,75.54,9.77e-16,,,
116,194,191,net,_075_,SIGNAL,3,22560.0,6.951975480744624e-15,6.482850518072566e-15,88.54,1.198e-15,,,
117,194,192,net,_075_,SIGNAL,3,22560.0,6.951975480744624e-15,6.482850518072566e-15,88.54,1.198e-15,,,
118,194,193,net,_075_,SIGNAL,3,22560.0,6.951975480744624e-15,6.482850518072566e-15,88.54,1.198e-15,,,
119,196,195,net,_076_,SIGNAL,1,17800.0,4.187614847711487e-15,3.7864600438918504e-15,63.04,1.087e-15,,,
120,199,197,net,_077_,SIGNAL,2,21300.0,1.1130170475049696e-14,1.0671504675210334e-14,69.29,1.171e-15,,,
121,199,198,net,_077_,SIGNAL,2,21300.0,1.1130170475049696e-14,1.0671504675210334e-14,69.29,1.171e-15,,,
122,204,200,net,_078_,SIGNAL,4,30480.0,1.3436287130651203e-14,1.2792094010308837e-14,129.7,1.789e-15,,,
123,204,201,net,_078_,SIGNAL,4,30480.0,1.3436287130651203e-14,1.2792094010308837e-14,129.7,1.789e-15,,,
124,204,202,net,_078_,SIGNAL,4,30480.0,1.3436287130651203e-14,1.2792094010308837e-14,129.7,1.789e-15,,,
125,204,203,net,_078_,SIGNAL,4,30480.0,1.3436287130651203e-14,1.2792094010308837e-14,129.7,1.789e-15,,,
126,207,205,net,_079_,SIGNAL,2,10440.0,4.696981075158176e-15,4.471653370529587e-15,49.89,6.692e-16,,,
127,207,206,net,_079_,SIGNAL,2,10440.0,4.696981075158176e-15,4.471653370529587e-15,49.89,6.692e-16,,,
128,209,208,net,_080_,SIGNAL,1,5080.0,6.4322809570555896e-15,5.845794073827291e-15,19.82,2.304e-16,,,
129,212,210,net,_081_,SIGNAL,2,24280.0,9.531866737425877e-15,8.9972542694698e-15,74.36,1.069e-15,,,
130,212,211,net,_081_,SIGNAL,2,24280.0,9.531866737425877e-15,8.9972542694698e-15,74.36,1.069e-15,,,
131,215,213,net,_082_,SIGNAL,2,12040.0,8.378709306770295e-15,7.803342695590024e-15,58.0,5.774e-16,,,
132,215,214,net,_082_,SIGNAL,2,12040.0,8.378709306770295e-15,7.803342695590024e-15,58.0,5.774e-16,,,
133,218,216,net,_083_,SIGNAL,2,26480.0,8.414123754294997e-15,7.785113699532165e-15,85.29,1.404e-15,,,
134,218,217,net,_083_,SIGNAL,2,26480.0,8.414123754294997e-15,7.785113699532165e-15,85.29,1.404e-15,,,
135,220,219,net,_084_,SIGNAL,1,1960.0,6.501327694783971e-15,5.712537580015824e-15,13.75,9.945e-17,,,
136,222,221,net,_085_,SIGNAL,1,9040.0,3.68368995991796e-15,3.3761138738033205e-15,36.89,4.328e-16,,,
137,224,223,net,_086_,SIGNAL,1,12920.0,7.415293185530306e-15,6.3416700310395344e-15,43.57,7.021e-16,,,
138,228,225,net,_087_,SIGNAL,3,19300.0,1.1017594714161916e-14,1.0535322106082576e-14,76.71,1.035e-15,,,
139,228,226,net,_087_,SIGNAL,3,19300.0,1.1017594714161916e-14,1.0535322106082576e-14,76.71,1.035e-15,,,
140,228,227,net,_087_,SIGNAL,3,19300.0,1.1017594714161916e-14,1.0535322106082576e-14,76.71,1.035e-15,,,
141,232,229,net,_088_,SIGNAL,3,28240.0,1.2607938883180386e-14,1.1891938544734536e-14,103.2,1.502e-15,,,
142,232,230,net,_088_,SIGNAL,3,28240.0,1.2607938883180386e-14,1.1891938544734536e-14,103.2,1.502e-15,,,
143,232,231,net,_088_,SIGNAL,3,28240.0,1.2607938883180386e-14,1.1891938544734536e-14,103.2,1.502e-15,,,
144,235,233,net,_089_,SIGNAL,2,16580.0,8.027685300900957e-15,7.341789360433473e-15,56.11,8.512e-16,,,
145,235,234,net,_089_,SIGNAL,2,16580.0,8.027685300900957e-15,7.341789360433473e-15,56.11,8.512e-16,,,
146,238,236,net,_090_,SIGNAL,2,7940.0,1.0052256675164607e-14,9.157581512759042e-15,39.93,3.994e-16,,,
147,238,237,net,_090_,SIGNAL,2,7940.0,1.0052256675164607e-14,9.157581512759042e-15,39.93,3.994e-16,,,
148,242,239,net,_091_,SIGNAL,3,18000.0,1.1999402461785637e-14,1.012714285803136e-14,64.14,9.584e-16,,,
149,242,240,net,_091_,SIGNAL,3,18000.0,1.1999402461785637e-14,1.012714285803136e-14,64.14,9.584e-16,,,
150,242,241,net,_091_,SIGNAL,3,18000.0,1.1999402461785637e-14,1.012714285803136e-14,64.14,9.584e-16,,,
151,244,243,net,_092_,SIGNAL,1,1960.0,6.30895253641889e-15,5.722465653190591e-15,13.75,1.071e-16,,,
152,247,245,net,_093_,SIGNAL,2,11520.0,1.2430203418759174e-14,1.1916315305923568e-14,36.82,5.203e-16,,,
153,247,246,net,_093_,SIGNAL,2,11520.0,1.2430203418759174e-14,1.1916315305923568e-14,36.82,5.203e-16,,,
154,249,248,net,_094_,SIGNAL,1,16580.0,3.941115554566277e-15,3.8151964836604e-15,50.86,8.88e-16,,,
155,252,250,net,_095_,SIGNAL,2,31420.0,1.1310704536328636e-14,1.0598299005710934e-14,103.6,2.056e-15,,,
156,252,251,net,_095_,SIGNAL,2,31420.0,1.1310704536328636e-14,1.0598299005710934e-14,103.6,2.056e-15,,,
157,255,253,net,_096_,SIGNAL,2,17000.0,1.0349211179878914e-14,9.694076087923918e-15,66.86,9.924e-16,,,
158,255,254,net,_096_,SIGNAL,2,17000.0,1.0349211179878914e-14,9.694076087923918e-15,66.86,9.924e-16,,,
159,259,256,net,_097_,SIGNAL,3,25360.0,1.2048998781946218e-14,1.1515265534189391e-14,97.79,1.341e-15,,,
160,259,257,net,_097_,SIGNAL,3,25360.0,1.2048998781946218e-14,1.1515265534189391e-14,97.79,1.341e-15,,,
161,259,258,net,_097_,SIGNAL,3,25360.0,1.2048998781946218e-14,1.1515265534189391e-14,97.79,1.341e-15,,,
162,262,260,net,_098_,SIGNAL,2,23020.0,8.23694817865192e-15,7.880595488511406e-15,72.0,1.307e-15,,,
163,262,261,net,_098_,SIGNAL,2,23020.0,8.23694817865192e-15,7.880595488511406e-15,72.0,1.307e-15,,,
164,265,263,net,_099_,SIGNAL,2,12780.0,7.819130542693897e-15,7.133234602226413e-15,59.07,6.426e-16,,,
165,265,264,net,_099_,SIGNAL,2,12780.0,7.819130542693897e-15,7.133234602226413e-15,59.07,6.426e-16,,,
166,269,266,net,_100_,SIGNAL,3,16300.0,1.4509460934163457e-14,1.3580770622662053e-14,65.61,9.003e-16,,,
167,269,267,net,_100_,SIGNAL,3,16300.0,1.4509460934163457e-14,1.3580770622662053e-14,65.61,9.003e-16,,,
168,269,268,net,_100_,SIGNAL,3,16300.0,1.4509460934163457e-14,1.3580770622662053e-14,65.61,9.003e-16,,,
169,272,270,net,_101_,SIGNAL,2,24200.0,8.956294297239424e-15,8.29997081805943e-15,75.46,1.155e-15,,,
170,272,271,net,_101_,SIGNAL,2,24200.0,8.956294297239424e-15,8.29997081805943e-15,75.46,1.155e-15,,,
171,274,273,net,_102_,SIGNAL,1,2460.0,6.066280985162322e-15,5.809336928744519e-15,24.89,1.113e-16,,,
172,276,275,net,_103_,SIGNAL,1,3020.0,3.2280167274812473e-15,2.8268619236616107e-15,15.89,1.272e-16,,,
173,278,277,net,_104_,SIGNAL,1,9180.0,3.738315961719337e-15,3.717150302433346e-15,27.39,4.094e-16,,,
174,281,279,net,_105_,SIGNAL,2,23740.0,6.3072444944807515e-15,5.52299362927694e-15,84.39,1.235e-15,,,
175,281,280,net,_105_,SIGNAL,2,23740.0,6.3072444944807515e-15,5.52299362927694e-15,84.39,1.235e-15,,,
176,284,282,net,_106_,SIGNAL,2,20360.0,7.458770539679922e-15,6.934659586203904e-15,74.95,1.004e-15,,,
177,284,283,net,_106_,SIGNAL,2,20360.0,7.458770539679922e-15,6.934659586203904e-15,74.95,1.004e-15,,,
178,286,285,net,req_msg[19],SIGNAL,1,3870.0,1.1251297457056482e-15,1.0257206884664626e-15,25.01,1.505e-16,,,
179,290,287,net,_108_,SIGNAL,3,15520.0,1.147772842209887e-14,1.0483645473003539e-14,69.46,8.502e-16,,,
180,290,288,net,_108_,SIGNAL,3,15520.0,1.147772842209887e-14,1.0483645473003539e-14,69.46,8.502e-16,,,
181,290,289,net,_108_,SIGNAL,3,15520.0,1.147772842209887e-14,1.0483645473003539e-14,69.46,8.502e-16,,,
182,292,291,net,_109_,SIGNAL,1,4560.0,4.331209378644193e-15,4.129487211706161e-15,28.39,3.274e-16,,,
183,295,293,net,_110_,SIGNAL,2,18380.0,6.0312663371887235e-15,5.6532431561256546e-15,64.57,9.812e-16,,,
184,295,294,net,_110_,SIGNAL,2,18380.0,6.0312663371887235e-15,5.6532431561256546e-15,64.57,9.812e-16,,,
185,297,296,net,_111_,SIGNAL,1,4260.0,6.472720427539878e-15,5.8862335443115796e-15,28.11,2.709e-16,,,
186,299,298,net,_112_,SIGNAL,1,8040.0,6.396095286032412e-15,6.139151229614609e-15,34.86,4.411e-16,,,
187,303,300,net,_113_,SIGNAL,3,9040.0,1.0744941584704334e-14,9.95996989446241e-15,58.14,4.96e-16,,,
188,303,301,net,_113_,SIGNAL,3,9040.0,1.0744941584704334e-14,9.95996989446241e-15,58.14,4.96e-16,,,
189,303,302,net,_113_,SIGNAL,3,9040.0,1.0744941584704334e-14,9.95996989446241e-15,58.14,4.96e-16,,,
190,305,304,net,_114_,SIGNAL,1,26060.0,7.737369840427229e-15,7.178998098300669e-15,67.79,1.479e-15,,,
191,307,306,net,_115_,SIGNAL,1,7660.0,6.562897672686939e-15,5.9764107894586405e-15,34.18,3.61e-16,,,
192,310,308,net,_116_,SIGNAL,2,7940.0,6.994312305030762e-15,6.4354696125855284e-15,34.93,3.971e-16,,,
193,310,309,net,_116_,SIGNAL,2,7940.0,6.994312305030762e-15,6.4354696125855284e-15,34.93,3.971e-16,,,
194,313,311,net,_117_,SIGNAL,2,29860.0,8.034225242286707e-15,7.782387100474953e-15,94.57,1.928e-15,,,
195,313,312,net,_117_,SIGNAL,2,29860.0,8.034225242286707e-15,7.782387100474953e-15,94.57,1.928e-15,,,
196,316,314,net,_118_,SIGNAL,2,18380.0,1.0802078192161373e-14,9.497749097343421e-15,64.07,9.759e-16,,,
197,316,315,net,_118_,SIGNAL,2,18380.0,1.0802078192161373e-14,9.497749097343421e-15,64.07,9.759e-16,,,
198,319,317,net,_119_,SIGNAL,2,14960.0,6.055061186742991e-15,5.552487740016808e-15,59.21,7.394e-16,,,
199,319,318,net,_119_,SIGNAL,2,14960.0,6.055061186742991e-15,5.552487740016808e-15,59.21,7.394e-16,,,
200,322,320,net,_120_,SIGNAL,2,21840.0,1.0749673110747697e-14,9.764994768465731e-15,65.75,1.146e-15,,,
201,322,321,net,_120_,SIGNAL,2,21840.0,1.0749673110747697e-14,9.764994768465731e-15,65.75,1.146e-15,,,
202,326,323,net,_121_,SIGNAL,3,12060.0,1.430622046066747e-14,1.364146138036577e-14,57.79,6.961e-16,,,
203,326,324,net,_121_,SIGNAL,3,12060.0,1.430622046066747e-14,1.364146138036577e-14,57.79,6.961e-16,,,
204,326,325,net,_121_,SIGNAL,3,12060.0,1.430622046066747e-14,1.364146138036577e-14,57.79,6.961e-16,,,
205,328,327,net,_122_,SIGNAL,1,8900.0,5.4563537356681815e-15,5.038455631580169e-15,36.64,6.194e-16,,,
206,330,329,net,_123_,SIGNAL,1,6280.0,3.7571971731465825e-15,3.4490099527604992e-15,21.71,3.062e-16,,,
207,333,331,net,_124_,SIGNAL,2,15860.0,8.599430846231715e-15,7.321610494531033e-15,70.07,8.517e-16,,,
208,333,332,net,_124_,SIGNAL,2,15860.0,8.599430846231715e-15,7.321610494531033e-15,70.07,8.517e-16,,,
209,337,334,net,_125_,SIGNAL,3,33300.0,1.8653513724430602e-14,1.77953134947997e-14,107.2,1.94e-15,,,
210,337,335,net,_125_,SIGNAL,3,33300.0,1.8653513724430602e-14,1.77953134947997e-14,107.2,1.94e-15,,,
211,337,336,net,_125_,SIGNAL,3,33300.0,1.8653513724430602e-14,1.77953134947997e-14,107.2,1.94e-15,,,
212,339,338,net,_126_,SIGNAL,1,9840.0,3.887143885716654e-15,3.578956877088807e-15,38.57,4.362e-16,,,
213,341,340,net,_127_,SIGNAL,1,9300.0,6.744749293715333e-15,6.158261986970561e-15,37.36,5.429e-16,,,
214,343,342,net,_128_,SIGNAL,1,4700.0,3.5219920055618243e-15,2.9275519064752816e-15,18.89,2.287e-16,,,
215,346,344,net,_129_,SIGNAL,2,25360.0,6.269728558213911e-15,5.800231748078009e-15,76.54,1.355e-15,,,
216,346,345,net,_129_,SIGNAL,2,25360.0,6.269728558213911e-15,5.800231748078009e-15,76.54,1.355e-15,,,
217,348,347,net,_130_,SIGNAL,1,1900.0,1.6755259314799801e-15,1.605689864923876e-15,23.64,7.649e-17,,,
