# stack: poly active metal1(routing) via1(5.0000e+00) metal2(routing) via2(5.0000e+00) metal3(routing) via3(5.0000e+00) metal4(routing) via4(3.0000e+00) metal5(routing) via5(3.0000e+00) metal6(routing) via6(3.0000e+00) metal7(routing) via7(1.0000e+00) metal8(routing) via8(1.0000e+00) metal9(routing) via9(5.0000e-01) metal10(routing) OVERLAP
_000_,signal,0.000e+00 , 3.352e-16 , 0.000e+00 , 4.297e-16 , 2.204e+01 , 2.667e-16,0,0,0.0,2,5.155,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_001_,signal,0.000e+00 , 2.810e-16 , 0.000e+00 , 4.472e-16 , 2.975e+01 , 2.185e-16,0,0,0.0,2,1.81,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_002_,signal,0.000e+00 , 3.127e-16 , 0.000e+00 , 7.577e-16 , 2.975e+01 , 3.367e-16,0,0,0.0,2,5.535,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_003_,signal,0.000e+00 , 8.427e-15 , 0.000e+00 , 8.434e-15 , 5.664e+02 , 8.542e-15,0,0,0.0,19,69.185,13,25.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_004_,signal,0.000e+00 , 3.212e-16 , 0.000e+00 , 4.535e-16 , 2.107e+01 , 2.446e-16,0,0,0.0,2,5.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_005_,signal,0.000e+00 , 2.831e-16 , 0.000e+00 , 4.885e-16 , 2.875e+01 , 2.489e-16,0,0,0.0,2,2.305,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_006_,signal,0.000e+00 , 2.108e-16 , 0.000e+00 , 4.772e-16 , 1.568e+01 , 1.292e-16,0,0,0.0,2,5.725,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_007_,signal,0.000e+00 , 1.697e-16 , 0.000e+00 , 5.502e-16 , 2.364e+01 , 7.616e-17,0,0,0.0,2,3.045,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_008_,signal,0.000e+00 , 5.006e-16 , 0.000e+00 , 7.177e-16 , 3.679e+01 , 4.508e-16,0,0,0.0,2,5.055,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_009_,signal,0.000e+00 , 2.648e-16 , 0.000e+00 , 4.097e-16 , 1.954e+01 , 2.264e-16,0,0,0.0,2,4.915,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_010_,signal,0.000e+00 , 6.072e-16 , 0.000e+00 , 6.911e-16 , 2.968e+01 , 4.523e-16,0,0,0.0,2,8.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_011_,signal,0.000e+00 , 4.812e-16 , 0.000e+00 , 7.311e-16 , 3.486e+01 , 5.083e-16,0,0,0.0,2,5.215,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_012_,signal,0.000e+00 , 3.765e-16 , 0.000e+00 , 5.448e-16 , 3.271e+01 , 3.039e-16,0,0,0.0,2,6.535,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_013_,signal,0.000e+00 , 2.017e-16 , 0.000e+00 , 4.743e-16 , 2.568e+01 , 1.552e-16,0,0,0.0,2,2.135,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_014_,signal,0.000e+00 , 1.622e-16 , 0.000e+00 , 5.564e-16 , 2.639e+01 , 2.190e-16,0,0,0.0,2,6.675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_015_,signal,0.000e+00 , 1.903e-16 , 0.000e+00 , 4.347e-16 , 1.786e+01 , 1.628e-16,0,0,0.0,2,5.215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_016_,signal,0.000e+00 , 1.807e-16 , 0.000e+00 , 3.464e-16 , 1.668e+01 , 1.679e-16,0,0,0.0,2,4.155,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_017_,signal,0.000e+00 , 1.911e-16 , 0.000e+00 , 9.099e-16 , 2.604e+01 , 1.508e-16,0,0,0.0,2,7.36,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
