# stack: poly active metal1(routing) via1(5.0000e+00) metal2(routing) via2(5.0000e+00) metal3(routing) via3(5.0000e+00) metal4(routing) via4(3.0000e+00) metal5(routing) via5(3.0000e+00) metal6(routing) via6(3.0000e+00) metal7(routing) via7(1.0000e+00) metal8(routing) via8(1.0000e+00) metal9(routing) via9(5.0000e-01) metal10(routing) OVERLAP
_000_,signal,0.000e+00 , 4.082e-16 , 0.000e+00 , 5.268e-16 , 3.350e+01 , 4.401e-16,0,0,0.0,2,2.765,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_001_,signal,0.000e+00 , 1.120e-16 , 0.000e+00 , 1.117e-16 , 1.364e+01 , 6.836e-17,0,0,0.0,2,1.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_002_,signal,0.000e+00 , 6.683e-16 , 0.000e+00 , 1.109e-15 , 4.489e+01 , 8.535e-16,0,0,0.0,2,6.195,2,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_003_,signal,0.000e+00 , 8.376e-15 , 0.000e+00 , 1.107e-14 , 5.772e+02 , 9.996e-15,0,0,0.0,19,63.01,20,39.9,6,11.4,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_004_,signal,0.000e+00 , 1.448e-16 , 0.000e+00 , 1.776e-16 , 1.418e+01 , 9.289e-17,0,0,0.0,2,2.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_005_,signal,0.000e+00 , 3.476e-16 , 0.000e+00 , 4.472e-16 , 2.246e+01 , 3.236e-16,0,0,0.0,2,5.365,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_006_,signal,0.000e+00 , 5.070e-16 , 0.000e+00 , 7.694e-16 , 3.689e+01 , 3.360e-16,0,0,0.0,2,5.675,2,2.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_007_,signal,0.000e+00 , 1.502e-16 , 0.000e+00 , 2.505e-16 , 2.557e+01 , 2.286e-16,0,0,0.0,2,3.005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_008_,signal,0.000e+00 , 1.991e-16 , 0.000e+00 , 1.605e-16 , 2.604e+01 , 1.538e-16,0,0,0.0,2,1.925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_009_,signal,0.000e+00 , 1.827e-16 , 0.000e+00 , 1.721e-16 , 1.625e+01 , 1.390e-16,0,0,0.0,2,2.065,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
_010_,signal,0.000e+00 , 1.581e-16 , 0.000e+00 , 5.435e-16 , 1.696e+01 , 1.416e-16,0,0,0.0,2,6.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
