path_id,startpoint,endpoint,path_group,data_arrival_time_s,required_time_s,slack_s,rank
gcd__clk506ps__abc0__pd500__rlabase__path0020,dpath.b_reg.out[4]$_DFFE_PP_/Q,dpath.b_reg.out[6]$_DFFE_PP_/D,core_clock,7.895e-10,5.404e-10,-2.492e-10,20
gcd__clk506ps__abc0__pd500__rlabase__path0021,dpath.b_reg.out[4]$_DFFE_PP_/Q,dpath.b_reg.out[7]$_DFFE_PP_/D,core_clock,7.896e-10,5.406e-10,-2.49e-10,21
gcd__clk506ps__abc0__pd500__rlabase__path0022,dpath.b_reg.out[4]$_DFFE_PP_/Q,dpath.b_reg.out[3]$_DFFE_PP_/D,core_clock,7.905e-10,5.419e-10,-2.486e-10,22
gcd__clk506ps__abc0__pd500__rlabase__path0023,dpath.b_reg.out[4]$_DFFE_PP_/Q,dpath.b_reg.out[0]$_DFFE_PP_/D,core_clock,7.898e-10,5.417e-10,-2.481e-10,23
gcd__clk506ps__abc0__pd500__rlabase__path0024,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[14]$_DFFE_PP_/D,core_clock,7.81e-10,5.398e-10,-2.412e-10,24
gcd__clk506ps__abc0__pd500__rlabase__path0025,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[13]$_DFFE_PP_/D,core_clock,7.795e-10,5.396e-10,-2.399e-10,25
gcd__clk506ps__abc0__pd500__rlabase__path0026,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[0]$_DFFE_PP_/D,core_clock,7.777e-10,5.422e-10,-2.355e-10,26
gcd__clk506ps__abc0__pd500__rlabase__path0027,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[1]$_DFFE_PP_/D,core_clock,7.706e-10,5.375e-10,-2.33e-10,27
gcd__clk506ps__abc0__pd500__rlabase__path0028,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[5]$_DFFE_PP_/D,core_clock,7.689e-10,5.364e-10,-2.324e-10,28
gcd__clk506ps__abc0__pd500__rlabase__path0029,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[2]$_DFFE_PP_/D,core_clock,7.698e-10,5.378e-10,-2.32e-10,29
gcd__clk506ps__abc0__pd500__rlabase__path0030,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[3]$_DFFE_PP_/D,core_clock,7.698e-10,5.383e-10,-2.315e-10,30
gcd__clk506ps__abc0__pd500__rlabase__path0031,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[8]$_DFFE_PP_/D,core_clock,7.678e-10,5.368e-10,-2.309e-10,31
gcd__clk506ps__abc0__pd500__rlabase__path0032,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[4]$_DFFE_PP_/D,core_clock,7.68e-10,5.381e-10,-2.299e-10,32
gcd__clk506ps__abc0__pd500__rlabase__path0033,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[9]$_DFFE_PP_/D,core_clock,7.617e-10,5.367e-10,-2.25e-10,33
gcd__clk506ps__abc0__pd500__rlabase__path0034,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[7]$_DFFE_PP_/D,core_clock,7.673e-10,5.446e-10,-2.227e-10,34
gcd__clk506ps__abc0__pd500__rlabase__path0035,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[15]$_DFFE_PP_/D,core_clock,7.604e-10,5.401e-10,-2.203e-10,35
gcd__clk506ps__abc0__pd500__rlabase__path0036,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[6]$_DFFE_PP_/D,core_clock,7.646e-10,5.448e-10,-2.198e-10,36
gcd__clk506ps__abc0__pd500__rlabase__path0037,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[11]$_DFFE_PP_/D,core_clock,7.496e-10,5.447e-10,-2.049e-10,37
gcd__clk506ps__abc0__pd500__rlabase__path0038,dpath.b_reg.out[5]$_DFFE_PP_/Q,dpath.a_reg.out[12]$_DFFE_PP_/D,core_clock,7.416e-10,5.38e-10,-2.036e-10,38
gcd__clk506ps__abc0__pd500__rlabase__path0039,dpath.b_reg.out[5]$_DFFE_PP_/Q,resp_msg[9],core_clock,5.913e-10,4.048e-10,-1.865e-10,39
gcd__clk506ps__abc0__pd500__rlabase__path0040,dpath.b_reg.out[5]$_DFFE_PP_/Q,resp_msg[7],core_clock,5.871e-10,4.048e-10,-1.823e-10,40
gcd__clk506ps__abc0__pd500__rlabase__path0041,dpath.b_reg.out[5]$_DFFE_PP_/Q,resp_msg[8],core_clock,5.603e-10,4.048e-10,-1.555e-10,41
gcd__clk506ps__abc0__pd500__rlabase__path0042,dpath.b_reg.out[5]$_DFFE_PP_/Q,resp_msg[6],core_clock,5.38e-10,4.048e-10,-1.332e-10,42
gcd__clk506ps__abc0__pd500__rlabase__path0043,dpath.b_reg.out[3]$_DFFE_PP_/Q,resp_msg[5],core_clock,4.499e-10,4.048e-10,-4.507e-11,43
gcd__clk506ps__abc0__pd500__rlabase__path0044,dpath.b_reg.out[3]$_DFFE_PP_/Q,resp_msg[4],core_clock,4.136e-10,4.048e-10,-8.826e-12,44
gcd__clk506ps__abc0__pd500__rlabase__path0045,dpath.a_reg.out[1]$_DFFE_PP_/Q,resp_msg[3],core_clock,4.016e-10,4.048e-10,3.214e-12,45
gcd__clk506ps__abc0__pd500__rlabase__path0046,dpath.a_reg.out[1]$_DFFE_PP_/Q,resp_msg[1],core_clock,3.793e-10,4.048e-10,2.548e-11,46
gcd__clk506ps__abc0__pd500__rlabase__path0047,ctrl.state.out[2]$_DFF_P_/Q,resp_val,core_clock,3.587e-10,4.048e-10,4.607e-11,47
gcd__clk506ps__abc0__pd500__rlabase__path0048,dpath.a_reg.out[1]$_DFFE_PP_/Q,resp_msg[2],core_clock,3.56e-10,4.048e-10,4.884e-11,48
gcd__clk506ps__abc0__pd500__rlabase__path0049,dpath.b_reg.out[2]$_DFFE_PP_/Q,ctrl.state.out[1]$_DFF_P_/D,core_clock,4.741e-10,5.471e-10,7.298e-11,49
gcd__clk506ps__abc0__pd500__rlabase__path0050,dpath.b_reg.out[2]$_DFFE_PP_/Q,ctrl.state.out[2]$_DFF_P_/D,core_clock,4.479e-10,5.408e-10,9.297e-11,50
gcd__clk506ps__abc0__pd500__rlabase__path0051,dpath.a_reg.out[0]$_DFFE_PP_/Q,resp_msg[0],core_clock,3.012e-10,4.048e-10,1.036e-10,51
gcd__clk506ps__abc0__pd500__rlabase__path0052,ctrl.state.out[2]$_DFF_P_/Q,ctrl.state.out[0]$_DFF_P_/D,core_clock,3.786e-10,5.441e-10,1.655e-10,52
gcd__clk506ps__abc0__pd500__rlabase__path0053,ctrl.state.out[0]$_DFF_P_/Q,req_rdy,core_clock,2.38e-10,4.048e-10,1.668e-10,53
