path_id,startpoint,endpoint,path_group,data_arrival_time_s,required_time_s,slack_s,rank
gcd__clk414ps__abc1__pd560__rlabase__path0012,dpath.b_reg.out[4]$_DFFE_PP_/Q,resp_msg[5],core_clock,3.913e-10,3.312e-10,-6.009e-11,12
gcd__clk414ps__abc1__pd560__rlabase__path0013,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[0]$_DFFE_PP_/D,core_clock,5.085e-10,4.492e-10,-5.928e-11,13
gcd__clk414ps__abc1__pd560__rlabase__path0014,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[7]$_DFFE_PP_/D,core_clock,5.12e-10,4.529e-10,-5.911e-11,14
gcd__clk414ps__abc1__pd560__rlabase__path0015,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[2]$_DFFE_PP_/D,core_clock,5.053e-10,4.476e-10,-5.765e-11,15
gcd__clk414ps__abc1__pd560__rlabase__path0016,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[3]$_DFFE_PP_/D,core_clock,5.103e-10,4.533e-10,-5.696e-11,16
gcd__clk414ps__abc1__pd560__rlabase__path0017,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[1]$_DFFE_PP_/D,core_clock,5.046e-10,4.481e-10,-5.655e-11,17
gcd__clk414ps__abc1__pd560__rlabase__path0018,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[5]$_DFFE_PP_/D,core_clock,5.095e-10,4.536e-10,-5.593e-11,18
gcd__clk414ps__abc1__pd560__rlabase__path0019,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[11]$_DFFE_PP_/D,core_clock,5.03e-10,4.497e-10,-5.324e-11,19
gcd__clk414ps__abc1__pd560__rlabase__path0020,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[6]$_DFFE_PP_/D,core_clock,5.02e-10,4.489e-10,-5.302e-11,20
gcd__clk414ps__abc1__pd560__rlabase__path0021,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[11]$_DFFE_PP_/D,core_clock,5.075e-10,4.56e-10,-5.152e-11,21
gcd__clk414ps__abc1__pd560__rlabase__path0022,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[14]$_DFFE_PP_/D,core_clock,5.049e-10,4.543e-10,-5.066e-11,22
gcd__clk414ps__abc1__pd560__rlabase__path0023,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[12]$_DFFE_PP_/D,core_clock,5.061e-10,4.566e-10,-4.952e-11,23
gcd__clk414ps__abc1__pd560__rlabase__path0024,dpath.a_reg.out[3]$_DFFE_PP_/Q,resp_msg[4],core_clock,3.806e-10,3.312e-10,-4.938e-11,24
gcd__clk414ps__abc1__pd560__rlabase__path0025,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[4]$_DFFE_PP_/D,core_clock,5.031e-10,4.539e-10,-4.921e-11,25
gcd__clk414ps__abc1__pd560__rlabase__path0026,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[14]$_DFFE_PP_/D,core_clock,5.047e-10,4.557e-10,-4.9e-11,26
gcd__clk414ps__abc1__pd560__rlabase__path0027,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[15]$_DFFE_PP_/D,core_clock,5.033e-10,4.557e-10,-4.76e-11,27
gcd__clk414ps__abc1__pd560__rlabase__path0028,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[10]$_DFFE_PP_/D,core_clock,4.965e-10,4.502e-10,-4.634e-11,28
gcd__clk414ps__abc1__pd560__rlabase__path0029,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[12]$_DFFE_PP_/D,core_clock,4.966e-10,4.503e-10,-4.625e-11,29
gcd__clk414ps__abc1__pd560__rlabase__path0030,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[8]$_DFFE_PP_/D,core_clock,4.958e-10,4.502e-10,-4.567e-11,30
gcd__clk414ps__abc1__pd560__rlabase__path0031,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[15]$_DFFE_PP_/D,core_clock,4.947e-10,4.491e-10,-4.56e-11,31
gcd__clk414ps__abc1__pd560__rlabase__path0032,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[13]$_DFFE_PP_/D,core_clock,4.953e-10,4.498e-10,-4.554e-11,32
gcd__clk414ps__abc1__pd560__rlabase__path0033,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.b_reg.out[9]$_DFFE_PP_/D,core_clock,4.955e-10,4.499e-10,-4.553e-11,33
gcd__clk414ps__abc1__pd560__rlabase__path0034,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[13]$_DFFE_PP_/D,core_clock,5.011e-10,4.562e-10,-4.487e-11,34
gcd__clk414ps__abc1__pd560__rlabase__path0035,dpath.b_reg.out[7]$_DFFE_PP_/Q,dpath.a_reg.out[9]$_DFFE_PP_/D,core_clock,5.008e-10,4.562e-10,-4.455e-11,35
gcd__clk414ps__abc1__pd560__rlabase__path0036,dpath.b_reg.out[7]$_DFFE_PP_/Q,dpath.a_reg.out[3]$_DFFE_PP_/D,core_clock,4.987e-10,4.544e-10,-4.429e-11,36
gcd__clk414ps__abc1__pd560__rlabase__path0037,dpath.b_reg.out[7]$_DFFE_PP_/Q,dpath.a_reg.out[2]$_DFFE_PP_/D,core_clock,4.965e-10,4.544e-10,-4.207e-11,37
gcd__clk414ps__abc1__pd560__rlabase__path0038,dpath.b_reg.out[7]$_DFFE_PP_/Q,dpath.a_reg.out[5]$_DFFE_PP_/D,core_clock,4.972e-10,4.553e-10,-4.187e-11,38
gcd__clk414ps__abc1__pd560__rlabase__path0039,dpath.b_reg.out[7]$_DFFE_PP_/Q,dpath.a_reg.out[1]$_DFFE_PP_/D,core_clock,4.964e-10,4.547e-10,-4.165e-11,39
gcd__clk414ps__abc1__pd560__rlabase__path0040,dpath.b_reg.out[7]$_DFFE_PP_/Q,dpath.a_reg.out[0]$_DFFE_PP_/D,core_clock,4.959e-10,4.55e-10,-4.092e-11,40
gcd__clk414ps__abc1__pd560__rlabase__path0041,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[10]$_DFFE_PP_/D,core_clock,4.926e-10,4.557e-10,-3.69e-11,41
gcd__clk414ps__abc1__pd560__rlabase__path0042,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[8]$_DFFE_PP_/D,core_clock,4.917e-10,4.564e-10,-3.538e-11,42
gcd__clk414ps__abc1__pd560__rlabase__path0043,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[7]$_DFFE_PP_/D,core_clock,4.901e-10,4.549e-10,-3.52e-11,43
gcd__clk414ps__abc1__pd560__rlabase__path0044,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[6]$_DFFE_PP_/D,core_clock,4.9e-10,4.55e-10,-3.5e-11,44
gcd__clk414ps__abc1__pd560__rlabase__path0045,dpath.a_reg.out[10]$_DFFE_PP_/Q,dpath.a_reg.out[4]$_DFFE_PP_/D,core_clock,4.9e-10,4.552e-10,-3.483e-11,45
gcd__clk414ps__abc1__pd560__rlabase__path0046,dpath.b_reg.out[1]$_DFFE_PP_/Q,resp_msg[2],core_clock,3.198e-10,3.312e-10,1.14e-11,46
gcd__clk414ps__abc1__pd560__rlabase__path0047,dpath.a_reg.out[1]$_DFFE_PP_/Q,resp_msg[1],core_clock,3.195e-10,3.312e-10,1.168e-11,47
gcd__clk414ps__abc1__pd560__rlabase__path0048,ctrl.state.out[0]$_DFF_P_/QN,resp_val,core_clock,3.144e-10,3.312e-10,1.679e-11,48
gcd__clk414ps__abc1__pd560__rlabase__path0049,dpath.a_reg.out[0]$_DFFE_PP_/Q,resp_msg[0],core_clock,2.772e-10,3.312e-10,5.396e-11,49
gcd__clk414ps__abc1__pd560__rlabase__path0050,ctrl.state.out[0]$_DFF_P_/Q,req_rdy,core_clock,2.749e-10,3.312e-10,5.63e-11,50
gcd__clk414ps__abc1__pd560__rlabase__path0051,dpath.b_reg.out[2]$_DFFE_PP_/Q,ctrl.state.out[2]$_DFF_P_/D,core_clock,3.868e-10,4.508e-10,6.4e-11,51
gcd__clk414ps__abc1__pd560__rlabase__path0052,dpath.b_reg.out[2]$_DFFE_PP_/Q,ctrl.state.out[1]$_DFF_P_/D,core_clock,3.87e-10,4.542e-10,6.722e-11,52
gcd__clk414ps__abc1__pd560__rlabase__path0053,ctrl.state.out[0]$_DFF_P_/QN,ctrl.state.out[0]$_DFF_P_/D,core_clock,3.431e-10,4.486e-10,1.055e-10,53
